start,end,prox_eps,prox_pmin,prox_pmax,prox_length,chewing_gt,date_exp
2019-02-09 11:05:25.530000-06:00,2019-02-09 11:05:30.930000-06:00,0.4545454545454546,550,800,9,1,0
2019-02-09 11:05:25.530000-06:00,2019-02-09 11:05:31.180000-06:00,0.46666666666666656,750,1100,7,1,0
2019-02-09 11:05:26.580000-06:00,2019-02-09 11:05:30.930000-06:00,0.5,600,900,7,1,0
2019-02-09 11:05:26.580000-06:00,2019-02-09 11:05:30.930000-06:00,0.4285714285714286,700,1000,6,1,0
2019-02-09 11:05:26.930000-06:00,2019-02-09 11:05:30.130000-06:00,0.33333333333333326,450,600,7,1,0
2019-02-09 11:05:43.930000-06:00,2019-02-09 11:05:55.280000-06:00,0.375,800,1100,13,1,0
2019-02-09 11:05:46.080000-06:00,2019-02-09 11:05:51.880000-06:00,0.5,400,600,13,1,0
2019-02-09 11:05:46.080000-06:00,2019-02-09 11:05:51.880000-06:00,0.4444444444444444,450,650,12,1,0
2019-02-09 11:05:46.080000-06:00,2019-02-09 11:05:51.880000-06:00,0.5,500,750,10,1,0
2019-02-09 11:05:46.080000-06:00,2019-02-09 11:05:51.430000-06:00,0.25,600,750,9,1,0
2019-02-09 11:05:46.080000-06:00,2019-02-09 11:05:51.430000-06:00,0.46153846153846145,650,950,8,1,0
2019-02-09 11:05:47.030000-06:00,2019-02-09 11:05:51.880000-06:00,0.4545454545454546,550,800,8,1,0
2019-02-09 11:05:51.880000-06:00,2019-02-09 11:05:55.280000-06:00,0.125,800,900,5,1,0
2019-02-09 11:05:52.730000-06:00,2019-02-09 11:05:55.280000-06:00,0.4545454545454546,550,800,5,1,0
2019-02-09 11:06:02.480000-06:00,2019-02-09 11:06:12.830000-06:00,0.46666666666666656,750,1100,12,1,0
2019-02-09 11:06:03.530000-06:00,2019-02-09 11:06:06.030000-06:00,0.2727272727272727,550,700,5,1,0
2019-02-09 11:06:07.130000-06:00,2019-02-09 11:06:12.830000-06:00,0.46153846153846145,650,950,8,1,0
2019-02-09 11:06:08.780000-06:00,2019-02-09 11:06:12.830000-06:00,0.5,400,600,9,1,0
2019-02-09 11:06:08.780000-06:00,2019-02-09 11:06:12.830000-06:00,0.5555555555555556,450,700,9,1,0
2019-02-09 11:06:08.780000-06:00,2019-02-09 11:06:11.530000-06:00,0.19999999999999996,500,600,6,1,0
2019-02-09 11:06:08.930000-06:00,2019-02-09 11:06:11.880000-06:00,0.23076923076923084,650,800,5,1,0
2019-02-09 11:06:09.230000-06:00,2019-02-09 11:06:12.380000-06:00,0.2142857142857142,700,850,5,1,0
2019-02-09 11:06:23.580000-06:00,2019-02-09 11:06:35.580000-06:00,0.46666666666666656,750,1100,14,1,0
2019-02-09 11:06:27.530000-06:00,2019-02-09 11:06:33.480000-06:00,0.3999999999999999,500,700,11,1,0
2019-02-09 11:06:27.530000-06:00,2019-02-09 11:06:33.480000-06:00,0.5,600,900,9,1,0
2019-02-09 11:06:27.530000-06:00,2019-02-09 11:06:36.780000-06:00,0.5384615384615385,650,1000,12,1,0
2019-02-09 11:06:27.680000-06:00,2019-02-09 11:06:32.830000-06:00,0.5,400,600,11,1,0
2019-02-09 11:06:33.780000-06:00,2019-02-09 11:06:36.780000-06:00,0.3076923076923077,650,850,5,1,0
2019-02-09 11:06:44.480000-06:00,2019-02-09 11:06:47.880000-06:00,0.33333333333333326,750,1000,5,1,0
2019-02-09 11:06:44.830000-06:00,2019-02-09 11:06:47.880000-06:00,0.3076923076923077,650,850,5,1,0
2019-02-09 11:06:49.330000-06:00,2019-02-09 11:06:53.580000-06:00,0.4444444444444444,450,650,9,1,0
2019-02-09 11:06:49.330000-06:00,2019-02-09 11:06:53.580000-06:00,0.5,500,750,8,1,0
2019-02-09 11:06:49.330000-06:00,2019-02-09 11:06:53.580000-06:00,0.5,600,900,7,1,0
2019-02-09 11:06:49.980000-06:00,2019-02-09 11:06:53.580000-06:00,0.33333333333333326,450,600,8,1,0
2019-02-09 11:06:50.480000-06:00,2019-02-09 11:06:53.580000-06:00,0.36363636363636354,550,750,6,1,0
2019-02-09 11:06:50.480000-06:00,2019-02-09 11:06:53.580000-06:00,0.3571428571428572,700,950,5,1,0
2019-02-09 11:06:54.830000-06:00,2019-02-09 11:06:58.080000-06:00,0.5,400,600,7,1,0
2019-02-09 11:06:54.830000-06:00,2019-02-09 11:06:58.080000-06:00,0.4545454545454546,550,800,6,1,0
2019-02-09 11:07:06.780000-06:00,2019-02-09 11:07:12.530000-06:00,0.5,600,900,9,1,0
2019-02-09 11:07:06.780000-06:00,2019-02-09 11:07:12.530000-06:00,0.3571428571428572,700,950,8,1,0
2019-02-09 11:07:06.880000-06:00,2019-02-09 11:07:12.530000-06:00,0.33333333333333326,600,800,9,1,0
2019-02-09 11:07:08.030000-06:00,2019-02-09 11:07:12.530000-06:00,0.36363636363636354,550,750,8,1,0
2019-02-09 11:07:08.030000-06:00,2019-02-09 11:07:12.530000-06:00,0.2666666666666666,750,950,6,1,0
2019-02-09 11:07:09.930000-06:00,2019-02-09 11:07:12.530000-06:00,0.5,400,600,6,1,0
2019-02-09 11:07:09.930000-06:00,2019-02-09 11:07:12.530000-06:00,0.16666666666666674,600,700,5,1,0
2019-02-09 11:07:13.680000-06:00,2019-02-09 11:07:18.730000-06:00,0.4285714285714286,700,1000,7,1,0
2019-02-09 11:07:13.680000-06:00,2019-02-09 11:07:18.730000-06:00,0.2666666666666666,750,950,7,1,0
2019-02-09 11:07:13.830000-06:00,2019-02-09 11:07:19.980000-06:00,0.4545454545454546,550,800,10,1,0
2019-02-09 11:07:13.830000-06:00,2019-02-09 11:07:19.980000-06:00,0.5,600,900,9,1,0
2019-02-09 11:07:15.680000-06:00,2019-02-09 11:07:17.480000-06:00,0.25,400,500,5,1,0
2019-02-09 11:07:15.680000-06:00,2019-02-09 11:07:19.980000-06:00,0.3999999999999999,500,700,8,1,0
2019-02-09 11:07:27.380000-06:00,2019-02-09 11:07:34.630000-06:00,0.5384615384615385,650,1000,10,1,0
2019-02-09 11:07:27.380000-06:00,2019-02-09 11:07:35.680000-06:00,0.46666666666666656,750,1100,10,1,0
2019-02-09 11:07:28.380000-06:00,2019-02-09 11:07:34.630000-06:00,0.2857142857142858,700,900,9,1,0
2019-02-09 11:07:29.230000-06:00,2019-02-09 11:07:32.780000-06:00,0.25,600,750,6,1,0
2019-02-09 11:07:34.980000-06:00,2019-02-09 11:07:38.030000-06:00,0.3846153846153846,650,900,5,1,0
2019-02-09 11:07:34.980000-06:00,2019-02-09 11:07:39.930000-06:00,0.5384615384615385,650,1000,7,1,0
2019-02-09 11:07:36.330000-06:00,2019-02-09 11:07:39.930000-06:00,0.25,800,1000,5,1,0
2019-02-09 11:07:37.230000-06:00,2019-02-09 11:07:39.930000-06:00,0.4545454545454546,550,800,5,1,0
2019-02-09 11:07:48.380000-06:00,2019-02-09 11:07:50.480000-06:00,0.5,400,600,5,1,0
2019-02-09 11:07:52.230000-06:00,2019-02-09 11:07:57.580000-06:00,0.5,600,900,8,1,0
2019-02-09 11:07:52.230000-06:00,2019-02-09 11:07:56.130000-06:00,0.3846153846153846,650,900,6,1,0
